ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF09606,PF14087:PF04002:PF05022,14,41,6,8,35,1018,0.15,0.96,0.43,0.43,0.23,7,4,10,3,1050,0.57,0.99,0.29,0.29,0.4
PF09607,PF04218:PF18107:PF09026,14,51,8,6,43,1010,0.16,0.95,0.57,0.57,0.28,6,4,10,2,1051,0.67,0.99,0.29,0.29,0.43
PF09608,PF03327:PF08105:PF07383,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09609,PF03327:PF08105:PF07383,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09611,PF06241:PF04109:PF15066,0,23,0,0,23,1044,0.0,0.98,0,0,0,5,0,0,5,1062,0.0,1.0,0,0,0
PF09612,PF01101:PF10445:PF09733,5,38,2,3,36,1026,0.05,0.96,0.4,0.4,0.13,7,0,5,7,1055,0.0,0.99,0.0,0.0,-0.01
PF09613,PF03327:PF08105:PF07383,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09614,PF06334:PF10710:PF10735,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09615,PF08333:PF00336:PF03539,0,28,0,0,28,1039,0.0,0.97,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09618,PF07068:PF07788:PF06850,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09619,PF12259:PF07782:PF06941,9,37,2,7,35,1023,0.05,0.96,0.22,0.22,0.09,8,2,7,6,1052,0.25,0.99,0.22,0.22,0.23
PF09620,PF05394:PF07214:PF02665,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09631,PF10175:PF15243:PF13092,13,25,4,9,21,1033,0.16,0.97,0.31,0.31,0.21,5,1,12,4,1050,0.2,0.99,0.08,0.08,0.12
PF09635,PF18485:PF03683:PF17282,3,3,3,0,0,1064,1.0,1.0,1.0,1.0,1.0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF09637,PF13303:PF11324:PF08189,18,2,0,18,2,1047,0.0,0.98,0.0,0.0,-0.01,0,0,18,0,1049,0,0.98,0.0,0.0,0
PF09643,PF10030:PF06727:PF07920,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09646,PF07068:PF07788:PF06850,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09648,PF13974:PF06804:PF01884,0,19,0,0,19,1048,0.0,0.98,0,0,0,1,0,0,1,1066,0.0,1.0,0,0,0
PF09649,PF15559:PF07939:PF12494,7,18,2,5,16,1044,0.11,0.98,0.29,0.29,0.17,3,0,7,3,1057,0.0,0.99,0.0,0.0,-0.0
PF09655,PF03327:PF08105:PF07383,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09656,PF03634:PF06267:PF05678,1,38,1,0,37,1029,0.03,0.97,1.0,1.0,0.16,8,1,0,7,1059,0.12,0.99,1.0,1.0,0.35
PF09660,PF08873:PF03122:PF08846,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09663,PF09435:PF03816:PF04908,4,25,2,2,23,1040,0.08,0.98,0.5,0.5,0.19,1,0,4,1,1062,0.0,1.0,0.0,0.0,-0.0
PF09664,PF02285:PF01868:PF18313,3,33,3,0,30,1034,0.09,0.97,1.0,1.0,0.3,3,0,3,3,1061,0.0,0.99,0.0,0.0,-0.0
PF09666,PF04032:PF18142:PF15313,0,39,0,0,39,1028,0.0,0.96,0,0,0,5,0,0,5,1062,0.0,1.0,0,0,0
PF09667,PF13775:PF12336:PF12067,1,7,0,1,7,1059,0.0,0.99,0.0,0.0,-0.0,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0
PF09668,PF05162:PF10260:PF00253,29,49,13,16,36,1002,0.27,0.95,0.45,0.45,0.32,8,5,24,3,1035,0.62,0.97,0.17,0.17,0.32
PF09669,PF03427:PF01187:PF20049,3,59,3,0,56,1008,0.05,0.95,1.0,1.0,0.22,17,1,2,16,1048,0.06,0.98,0.33,0.33,0.13
PF09673,PF09351:PF07382:PF07751,1,21,0,1,21,1045,0.0,0.98,0.0,0.0,-0.0,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0
PF09674,PF12021:PF08974:PF09643,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09675,PF08525:PF19613:PF07291,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09676,PF17649:PF15299:PF10394,0,38,0,0,38,1029,0.0,0.96,0,0,0,3,0,0,3,1064,0.0,1.0,0,0,0
PF09677,PF00584:PF01667:PF13094,0,50,0,0,50,1017,0.0,0.95,0,0,0,9,0,0,9,1058,0.0,0.99,0,0,0
PF09678,PF09796:PF13492:PF10791,3,19,1,2,18,1046,0.05,0.98,0.33,0.33,0.13,3,1,2,2,1062,0.33,1.0,0.33,0.33,0.33
PF09680,PF13209:PF03698:PF11733,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09682,PF03327:PF08105:PF07383,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09683,PF05325:PF02073:PF12081,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09684,PF11249:PF19933:PF05777,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09685,PF03152:PF05791:PF09471,1,50,1,0,49,1017,0.02,0.95,1.0,1.0,0.14,5,0,1,5,1061,0.0,0.99,0.0,0.0,-0.0
PF09686,PF07580:PF13779:PF05069,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09687,PF13695:PF20149:PF09431,0,40,0,0,40,1027,0.0,0.96,0,0,0,14,0,0,14,1053,0.0,0.99,0,0,0
PF09688,PF15860:PF18922:PF09340,0,29,0,0,29,1038,0.0,0.97,0,0,0,3,0,0,3,1064,0.0,1.0,0,0,0
PF09689,PF13179:PF18251:PF15977,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09690,PF05778:PF18060:PF15210,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09692,PF13759:PF09776:PF14138,4,38,2,2,36,1027,0.05,0.96,0.5,0.5,0.15,6,2,2,4,1059,0.33,0.99,0.5,0.5,0.41
PF09694,PF09803:PF10224:PF04627,2,36,1,1,35,1030,0.03,0.97,0.5,0.5,0.11,5,0,2,5,1060,0.0,0.99,0.0,0.0,-0.0
PF09695,PF10020:PF03082:PF11318,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09696,PF20149:PF14474:PF04930,22,41,11,11,30,1015,0.27,0.96,0.5,0.5,0.35,10,3,19,7,1038,0.3,0.98,0.14,0.14,0.19
PF09697,PF03281:PF15306:PF05768,0,39,0,0,39,1028,0.0,0.96,0,0,0,9,0,0,9,1058,0.0,0.99,0,0,0
PF09698,PF08788:PF07929:PF03990,0,11,0,0,11,1056,0.0,0.99,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09699,PF12200:PF17892:PF12021,0,10,0,0,10,1057,0.0,0.99,0,0,0,1,0,0,1,1066,0.0,1.0,0,0,0
PF09700,PF09524:PF19223:PF10799,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09701,PF08904:PF07120:PF08842,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09702,PF20074:PF13194:PF13030,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09704,PF14116:PF05663:PF18186,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09709,PF05777:PF04306:PF11657,3,0,0,3,0,1064,0,1.0,0.0,0.0,0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF09712,PF11325:PF15291:PF03698,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09713,PF07103:PF14645:PF18209,22,16,7,15,9,1036,0.44,0.98,0.32,0.32,0.36,2,1,21,1,1044,0.5,0.98,0.05,0.05,0.15
PF09715,PF09432:PF17687:PF10999,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09716,PF20149:PF14474:PF13367,2,33,2,0,31,1034,0.06,0.97,1.0,1.0,0.24,7,2,0,5,1060,0.29,1.0,1.0,1.0,0.53
PF09717,PF17331:PF02425:PF06778,2,2,0,2,2,1063,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF09718,PF15335:PF04072:PF14000,1,38,1,0,37,1029,0.03,0.97,1.0,1.0,0.16,4,0,1,4,1062,0.0,1.0,0.0,0.0,-0.0
PF09719,PF03327:PF08105:PF07383,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09721,PF12175:PF20081:PF02907,4,1,0,4,1,1062,0.0,1.0,0.0,0.0,-0.0,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF09722,PF07418:PF09398:PF14470,0,8,0,0,8,1059,0.0,0.99,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09723,PF00468:PF08571:PF13759,17,41,7,10,34,1016,0.17,0.96,0.41,0.41,0.25,9,4,13,5,1045,0.44,0.98,0.24,0.24,0.32
PF09724,PF13093:PF02290:PF03879,26,33,12,14,21,1020,0.36,0.97,0.46,0.46,0.39,3,3,23,0,1041,1.0,0.98,0.12,0.12,0.34
PF09725,PF10217:PF02655:PF10104,27,26,9,18,17,1023,0.35,0.97,0.33,0.33,0.32,5,5,22,0,1040,1.0,0.98,0.19,0.19,0.43
PF09726,PF07382:PF12294:PF15880,9,25,5,4,20,1038,0.2,0.98,0.56,0.56,0.32,1,1,8,0,1058,1.0,0.99,0.11,0.11,0.33
PF09727,PF00649:PF10392:PF13240,12,43,6,6,37,1018,0.14,0.96,0.5,0.5,0.25,12,4,8,8,1047,0.33,0.99,0.33,0.33,0.33
PF09728,PF10180:PF00473:PF19254,25,16,5,20,11,1031,0.31,0.97,0.2,0.2,0.24,3,3,22,0,1042,1.0,0.98,0.12,0.12,0.34
PF09729,PF14022:PF12928:PF07217,23,41,10,13,31,1013,0.24,0.96,0.43,0.43,0.31,6,4,19,2,1042,0.67,0.98,0.17,0.17,0.33
PF09730,PF04229:PF11267:PF13879,20,40,7,13,33,1014,0.17,0.96,0.35,0.35,0.23,3,3,17,0,1047,1.0,0.98,0.15,0.15,0.38
PF09731,PF00070:PF08017:PF17892,19,29,9,10,20,1028,0.31,0.97,0.47,0.47,0.37,1,1,18,0,1048,1.0,0.98,0.05,0.05,0.23
PF09732,PF07937:PF02907:PF18134,25,1,0,25,1,1041,0.0,0.98,0.0,0.0,-0.0,0,0,25,0,1042,0,0.98,0.0,0.0,0
PF09733,PF10445:PF05267:PF13930,22,7,2,20,5,1040,0.29,0.98,0.09,0.09,0.15,0,0,22,0,1045,0,0.98,0.0,0.0,0
PF09734,PF17331:PF02425:PF06778,21,2,1,20,1,1045,0.5,0.98,0.05,0.05,0.15,0,0,21,0,1046,0,0.98,0.0,0.0,0
PF09735,PF17770:PF14240:PF12688,21,24,4,17,20,1026,0.17,0.97,0.19,0.19,0.16,1,1,20,0,1046,1.0,0.98,0.05,0.05,0.22
PF09736,PF03645:PF04135:PF04800,18,61,11,7,50,999,0.18,0.95,0.61,0.61,0.31,13,6,12,7,1042,0.46,0.98,0.33,0.33,0.38
PF09737,PF14087:PF12294:PF14521,16,38,9,7,29,1022,0.24,0.97,0.56,0.56,0.35,6,3,13,3,1048,0.5,0.99,0.19,0.19,0.3
PF09738,PF09351:PF07382:PF13875,6,25,2,4,23,1038,0.08,0.97,0.33,0.33,0.15,3,1,5,2,1059,0.33,0.99,0.17,0.17,0.23
PF09739,PF00070:PF08017:PF07382,25,32,7,18,25,1017,0.22,0.96,0.28,0.28,0.23,4,3,22,1,1041,0.75,0.98,0.12,0.12,0.29
PF09740,PF18617:PF12919:PF17713,7,1,0,7,1,1059,0.0,0.99,0.0,0.0,-0.0,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF09741,PF06999:PF18765:PF09808,17,57,9,8,48,1002,0.16,0.95,0.53,0.53,0.27,5,2,15,3,1047,0.4,0.98,0.12,0.12,0.21
PF09743,PF18266:PF18383:PF15082,11,25,4,7,21,1035,0.16,0.97,0.36,0.36,0.23,4,2,9,2,1054,0.5,0.99,0.18,0.18,0.3
PF09744,PF17822:PF08189:PF11415,16,1,0,16,1,1050,0.0,0.98,0.0,0.0,-0.0,0,0,16,0,1051,0,0.99,0.0,0.0,0
PF09745,PF13863:PF17989:PF05547,19,24,10,9,14,1034,0.42,0.98,0.53,0.53,0.46,1,1,18,0,1048,1.0,0.98,0.05,0.05,0.23
PF09746,PF04098:PF04424:PF13873,18,76,11,7,65,984,0.14,0.93,0.61,0.61,0.27,18,6,12,12,1037,0.33,0.98,0.33,0.33,0.32
PF09747,PF07572:PF00756:PF07039,14,70,8,6,62,991,0.11,0.94,0.57,0.57,0.24,18,6,8,12,1041,0.33,0.98,0.43,0.43,0.37
PF09748,PF05300:PF01741:PF01987,20,36,12,8,24,1023,0.33,0.97,0.6,0.6,0.43,7,5,15,2,1045,0.71,0.98,0.25,0.25,0.42
PF09749,PF09431:PF13879:PF08837,15,44,6,9,38,1014,0.14,0.96,0.4,0.4,0.22,6,2,13,4,1048,0.33,0.98,0.13,0.13,0.2
PF09750,PF12013:PF06918:PF05295,27,27,11,16,16,1024,0.41,0.97,0.41,0.41,0.39,3,3,24,0,1040,1.0,0.98,0.11,0.11,0.33
PF09751,PF02953:PF12554:PF03604,22,74,12,10,62,983,0.16,0.93,0.55,0.55,0.27,9,5,17,4,1041,0.56,0.98,0.23,0.23,0.35
PF09752,PF00756:PF07039:PF07572,19,70,14,5,56,992,0.2,0.94,0.74,0.74,0.37,18,9,10,9,1039,0.5,0.98,0.47,0.47,0.48
PF09753,PF04135:PF04800:PF00253,19,59,8,11,51,997,0.14,0.94,0.42,0.42,0.22,14,5,14,9,1039,0.36,0.98,0.26,0.26,0.3
PF09754,PF10839:PF07172:PF11789,15,17,3,12,14,1038,0.18,0.98,0.2,0.2,0.18,5,2,13,3,1049,0.4,0.99,0.13,0.13,0.22
PF09755,PF04769:PF08316:PF17880,15,13,3,12,10,1042,0.23,0.98,0.2,0.2,0.2,0,0,15,0,1052,0,0.99,0.0,0.0,0
PF09756,PF04893:PF01111:PF00861,10,81,8,2,73,984,0.1,0.93,0.8,0.8,0.27,24,5,5,19,1038,0.21,0.98,0.5,0.5,0.31
PF09757,PF08997:PF00584:PF10163,16,40,6,10,34,1017,0.15,0.96,0.38,0.38,0.22,6,3,13,3,1048,0.5,0.99,0.19,0.19,0.3
PF09758,PF13815:PF18961:PF15856,13,12,4,9,8,1046,0.33,0.98,0.31,0.31,0.31,3,2,11,1,1053,0.67,0.99,0.15,0.15,0.32
PF09759,PF01771:PF14616:PF05551,18,19,5,13,14,1035,0.26,0.97,0.28,0.28,0.26,3,2,16,1,1048,0.67,0.98,0.11,0.11,0.27
PF09762,PF14611:PF08216:PF15862,13,25,6,7,19,1035,0.24,0.98,0.46,0.46,0.32,3,0,13,3,1051,0.0,0.99,0.0,0.0,-0.01
PF09763,PF19920:PF17331:PF02425,20,1,1,19,0,1047,1.0,0.98,0.05,0.05,0.22,0,0,20,0,1047,0,0.98,0.0,0.0,0
PF09764,PF04135:PF04800:PF00253,15,59,9,6,50,1002,0.15,0.95,0.6,0.6,0.28,14,7,8,7,1045,0.5,0.99,0.47,0.47,0.48
PF09765,PF02516:PF17649:PF15299,6,39,2,4,37,1024,0.05,0.96,0.33,0.33,0.12,2,0,6,2,1059,0.0,0.99,0.0,0.0,-0.0
PF09766,PF05092:PF17649:PF10394,24,32,9,15,23,1020,0.28,0.96,0.38,0.38,0.31,0,0,24,0,1043,0,0.98,0.0,0.0,0
PF09767,PF06658:PF10839:PF15248,17,30,4,13,26,1024,0.13,0.96,0.24,0.24,0.16,4,2,15,2,1048,0.5,0.98,0.12,0.12,0.24
PF09768,PF06658:PF10471:PF06916,16,44,9,7,35,1016,0.2,0.96,0.56,0.56,0.32,8,4,12,4,1047,0.5,0.99,0.25,0.25,0.35
PF09769,PF16005:PF08559:PF17056,9,8,3,6,5,1053,0.38,0.99,0.33,0.33,0.35,0,0,9,0,1058,0,0.99,0.0,0.0,0
PF09770,PF13095:PF07884:PF14719,8,29,1,7,28,1031,0.03,0.97,0.12,0.12,0.05,2,1,7,1,1058,0.5,0.99,0.12,0.12,0.25
PF09771,PF05160:PF10163:PF00584,9,52,6,3,46,1012,0.12,0.95,0.67,0.67,0.26,10,4,5,6,1052,0.4,0.99,0.44,0.44,0.42
PF09772,PF20149:PF13367:PF13879,18,52,10,8,42,1007,0.19,0.95,0.56,0.56,0.31,6,4,14,2,1047,0.67,0.99,0.22,0.22,0.38
PF09773,PF14087:PF15880:PF07382,13,39,7,6,32,1022,0.18,0.96,0.54,0.54,0.3,1,0,13,1,1053,0.0,0.99,0.0,0.0,-0.0
PF09774,PF09803:PF01920:PF14886,19,64,7,12,57,991,0.11,0.94,0.37,0.37,0.17,12,4,15,8,1040,0.33,0.98,0.21,0.21,0.25
PF09775,PF07039:PF07572:PF10235,9,35,6,3,29,1029,0.17,0.97,0.67,0.67,0.33,11,3,6,8,1050,0.27,0.99,0.33,0.33,0.29
PF09776,PF08014:PF15866:PF06413,5,18,2,3,16,1046,0.11,0.98,0.4,0.4,0.2,2,0,5,2,1060,0.0,0.99,0.0,0.0,-0.0
PF09777,PF06320:PF00127:PF05551,6,21,2,4,19,1042,0.1,0.98,0.33,0.33,0.17,3,0,6,3,1058,0.0,0.99,0.0,0.0,-0.0
PF09778,PF01771:PF09759:PF00756,13,69,5,8,64,990,0.07,0.93,0.38,0.38,0.14,9,4,9,5,1049,0.44,0.99,0.31,0.31,0.36
PF09779,PF15923:PF13910:PF10680,17,17,6,11,11,1039,0.35,0.98,0.35,0.35,0.34,2,2,15,0,1050,1.0,0.99,0.12,0.12,0.34
PF09781,PF00861:PF16065:PF03647,3,64,2,1,62,1002,0.03,0.94,0.67,0.67,0.14,14,1,2,13,1051,0.07,0.99,0.33,0.33,0.15
PF09782,PF01667:PF01868:PF14159,4,58,4,0,54,1009,0.07,0.95,1.0,1.0,0.26,10,3,1,7,1056,0.3,0.99,0.75,0.75,0.47
PF09783,PF15880:PF01710:PF18996,21,9,2,19,7,1039,0.22,0.98,0.1,0.1,0.13,1,0,21,1,1045,0.0,0.98,0.0,0.0,-0.0
PF09784,PF07572:PF00756:PF07039,4,70,2,2,68,995,0.03,0.93,0.5,0.5,0.11,18,1,3,17,1046,0.06,0.98,0.25,0.25,0.11
PF09785,PF06699:PF01667:PF09341,21,61,10,11,51,995,0.16,0.94,0.48,0.48,0.26,9,7,14,2,1044,0.78,0.99,0.33,0.33,0.5
PF09786,PF01187:PF13388:PF07209,17,31,8,9,23,1027,0.26,0.97,0.47,0.47,0.33,3,3,14,0,1050,1.0,0.99,0.18,0.18,0.42
PF09787,PF01920:PF09803:PF00861,15,79,9,6,70,982,0.11,0.93,0.6,0.6,0.24,22,4,11,18,1034,0.18,0.97,0.27,0.27,0.21
PF09788,PF14521:PF07039:PF07572,18,39,6,12,33,1016,0.15,0.96,0.33,0.33,0.21,10,4,14,6,1043,0.4,0.98,0.22,0.22,0.29
PF09789,PF05482:PF11259:PF05301,11,14,1,10,13,1043,0.07,0.98,0.09,0.09,0.07,0,0,11,0,1056,0,0.99,0.0,0.0,0
PF09790,PF04090:PF17175:PF05301,13,35,4,9,31,1023,0.11,0.96,0.31,0.31,0.17,2,0,13,2,1052,0.0,0.99,0.0,0.0,-0.0
PF09791,PF00584:PF13759:PF03258,21,34,7,14,27,1019,0.21,0.96,0.33,0.33,0.24,4,2,19,2,1044,0.5,0.98,0.1,0.1,0.21
PF09792,PF09803:PF07386:PF02686,8,37,1,7,36,1023,0.03,0.96,0.12,0.12,0.04,7,0,8,7,1052,0.0,0.99,0.0,0.0,-0.01
PF09793,PF04402:PF07225:PF12311,15,42,7,8,35,1017,0.17,0.96,0.47,0.47,0.26,8,4,11,4,1048,0.5,0.99,0.27,0.27,0.36
PF09794,PF04151:PF15295:PF15455,28,4,1,27,3,1036,0.25,0.97,0.04,0.04,0.09,0,0,28,0,1039,0,0.97,0.0,0.0,0
PF09795,PF08008:PF08249:PF00267,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09796,PF02675:PF10791:PF19287,12,22,6,6,16,1039,0.27,0.98,0.5,0.5,0.36,2,1,11,1,1054,0.5,0.99,0.08,0.08,0.2
PF09797,PF04695:PF03615:PF15279,25,34,7,18,27,1015,0.21,0.96,0.28,0.28,0.22,6,2,23,4,1038,0.33,0.97,0.08,0.08,0.15
PF09798,PF16697:PF07382:PF12013,0,30,0,0,30,1037,0.0,0.97,0,0,0,6,0,0,6,1061,0.0,0.99,0,0,0
PF09799,PF03540:PF01165:PF07939,15,48,10,5,38,1014,0.21,0.96,0.67,0.67,0.36,12,7,8,5,1047,0.58,0.99,0.47,0.47,0.52
PF09801,PF08559:PF15305:PF08507,20,28,7,13,21,1026,0.25,0.97,0.35,0.35,0.28,7,3,17,4,1043,0.43,0.98,0.15,0.15,0.25
PF09802,PF09754:PF10839:PF05047,5,50,2,3,48,1014,0.04,0.95,0.4,0.4,0.11,6,1,4,5,1057,0.17,0.99,0.2,0.2,0.18
PF09803,PF14886:PF10203:PF15341,15,42,6,9,36,1016,0.14,0.96,0.4,0.4,0.22,6,3,12,3,1049,0.5,0.99,0.2,0.2,0.31
PF09804,PF05276:PF08632:PF12829,12,38,5,7,33,1022,0.13,0.96,0.42,0.42,0.22,6,2,10,4,1051,0.33,0.99,0.17,0.17,0.23
PF09805,PF10058:PF18609:PF13430,19,31,7,12,24,1024,0.23,0.97,0.37,0.37,0.27,8,5,14,3,1045,0.62,0.98,0.26,0.26,0.4
PF09806,PF07019:PF08648:PF04359,8,44,6,2,38,1021,0.14,0.96,0.75,0.75,0.31,11,6,2,5,1054,0.55,0.99,0.75,0.75,0.64
PF09807,PF04719:PF05013:PF12023,10,35,6,4,29,1028,0.17,0.97,0.6,0.6,0.31,8,4,6,4,1053,0.5,0.99,0.4,0.4,0.44
PF09808,PF18765:PF15669:PF07428,15,15,4,11,11,1041,0.27,0.98,0.27,0.27,0.26,0,0,15,0,1052,0,0.99,0.0,0.0,0
PF09809,PF07011:PF17257:PF08228,17,17,6,11,11,1039,0.35,0.98,0.35,0.35,0.34,3,2,15,1,1049,0.67,0.99,0.12,0.12,0.28
PF09810,PF14087:PF15880:PF12294,11,36,5,6,31,1025,0.14,0.97,0.45,0.45,0.24,5,3,8,2,1054,0.6,0.99,0.27,0.27,0.4
PF09811,PF03839:PF02234:PF00322,25,34,8,17,26,1016,0.24,0.96,0.32,0.32,0.25,5,4,21,1,1041,0.8,0.98,0.16,0.16,0.35
PF09812,PF08583:PF01165:PF14892,6,56,2,4,54,1007,0.04,0.95,0.33,0.33,0.09,12,1,5,11,1050,0.08,0.99,0.17,0.17,0.11
PF09813,PF05728:PF11317:PF13695,8,24,3,5,21,1038,0.12,0.98,0.38,0.38,0.21,6,1,7,5,1054,0.17,0.99,0.12,0.12,0.14
PF09814,PF13879:PF09431:PF08837,22,44,12,10,32,1013,0.27,0.96,0.55,0.55,0.37,6,4,18,2,1043,0.67,0.98,0.18,0.18,0.34
PF09815,PF04908:PF02301:PF12259,35,70,20,15,50,982,0.29,0.94,0.57,0.57,0.38,9,6,29,3,1029,0.67,0.97,0.17,0.17,0.33
PF09816,PF18192:PF12606:PF12829,21,14,5,16,9,1037,0.36,0.98,0.24,0.24,0.28,1,1,20,0,1046,1.0,0.98,0.05,0.05,0.22
PF09817,PF05869:PF04800:PF13879,9,48,2,7,46,1012,0.04,0.95,0.22,0.22,0.08,6,2,7,4,1054,0.33,0.99,0.22,0.22,0.27
PF09818,PF07904:PF07985:PF08316,4,59,2,2,57,1006,0.03,0.94,0.5,0.5,0.12,8,2,2,6,1057,0.25,0.99,0.5,0.5,0.35
PF09820,PF03384:PF04163:PF13352,11,12,4,7,8,1048,0.33,0.99,0.36,0.36,0.34,1,1,10,0,1056,1.0,0.99,0.09,0.09,0.3
PF09821,PF17912:PF08352:PF05992,2,14,1,1,13,1052,0.07,0.99,0.5,0.5,0.19,3,1,1,2,1063,0.33,1.0,0.5,0.5,0.41
PF09822,PF19013:PF15296:PF19908,13,8,3,10,5,1049,0.38,0.99,0.23,0.23,0.29,0,0,13,0,1054,0,0.99,0.0,0.0,0
PF09825,PF10437:PF02237:PF10846,16,34,6,10,28,1023,0.18,0.96,0.38,0.38,0.24,8,3,13,5,1046,0.38,0.98,0.19,0.19,0.26
PF09826,PF01667:PF01868:PF15054,2,56,2,0,54,1011,0.04,0.95,1.0,1.0,0.18,10,0,2,10,1055,0.0,0.99,0.0,0.0,-0.0
PF09827,PF09803:PF01920:PF14886,3,64,2,1,62,1002,0.03,0.94,0.67,0.67,0.14,12,1,2,11,1053,0.08,0.99,0.33,0.33,0.16
PF09828,PF01289:PF12732:PF02956,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09829,PF08873:PF03122:PF08846,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09830,PF17331:PF02425:PF06778,25,2,2,23,0,1042,1.0,0.98,0.08,0.08,0.28,0,0,25,0,1042,0,0.98,0.0,0.0,0
PF09831,PF06103:PF04637:PF03940,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09832,PF16242:PF07011:PF07225,2,16,0,2,16,1049,0.0,0.98,0.0,0.0,-0.01,1,0,2,1,1064,0.0,1.0,0.0,0.0,-0.0
PF09834,PF02425:PF17331:PF12811,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09835,PF19117:PF11093:PF14986,4,4,0,4,4,1059,0.0,0.99,0.0,0.0,-0.0,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF09836,PF05114:PF09302:PF05730,2,54,1,1,53,1012,0.02,0.95,0.5,0.5,0.09,4,1,1,3,1062,0.25,1.0,0.5,0.5,0.35
PF09837,PF05728:PF09949:PF05869,9,43,5,4,38,1020,0.12,0.96,0.56,0.56,0.24,7,2,7,5,1053,0.29,0.99,0.22,0.22,0.25
PF09838,PF19781:PF02069:PF12571,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09839,PF04244:PF17649:PF06452,1,15,0,1,15,1051,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
